BankId,BankgroupId,Capacity,ChannelId,ColumnId,CpuId,DimmId,FrequencyMHz,LogTime,Manufacturer,MaxSpeedMHz,McaBank,MciAddr,Model,PN,RankId,RetryRdErrLog,RetryRdErrLogParity,RowId,burst_info,deviceID,error_type_full_name,memory_type,region
0,0,16,2,56,0,0,3000.0,1709464487,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1709635303,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1710233159,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1711599687,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1715613865,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1715699273,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1715784681,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1716809577,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1719713452,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1704425415,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1704596231,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1705364903,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1706475207,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1708183367,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1712539176,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1713137032,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,3000.0,1714076520,D,4000.0,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1715613865,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1715699273,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1715784681,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1716211721,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1716638761,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1717407434,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1717492842,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1717578250,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1717749066,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1718005290,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1720482124,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
0,0,16,2,56,0,0,,1721079981,D,,P,97875072640,H,CE,0,111117,512,60637,"{'0': [], '1': [], '2': [9], '3': [], '4': [], '5': [], '6': [], '7': []}",2,CE.SCRUB,DDR4,Q
