BankId,BankgroupId,Capacity,ChannelId,ColumnId,CpuId,DimmId,FrequencyMHz,LogTime,Manufacturer,MaxSpeedMHz,McaBank,MciAddr,Model,PN,RankId,RetryRdErrLog,RetryRdErrLogParity,RowId,burst_info,deviceID,error_type_full_name,memory_type,region
0,1,32,5,56,0,0,,1708715655,A,,P,60392346560,P,CE,0,111117,2147483648,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': [], '7': [35]}",8,CE.SCRUB,DDR4,C
0,1,32,5,56,0,0,,1708800048,A,,P,60392346560,P,CE,0,111117,2147483648,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': [], '7': [35]}",8,CE.SCRUB,DDR4,C
0,1,32,5,80,0,0,,1708631261,A,,P,60392349504,P,CE,0,111117,134217728,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': [35], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,80,0,0,,1708884441,A,,P,60392349504,P,CE,0,111117,134217728,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': [35], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1710319122,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1710487908,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1710572301,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1710656694,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1710741087,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1708546869,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1708631262,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1708715655,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1708800048,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1708884441,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,,1708968834,A,,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,3000.0,1712428948,A,4000.0,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,3000.0,1712935306,A,4000.0,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,3000.0,1713779237,A,4000.0,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,872,0,0,3000.0,1713863630,A,4000.0,P,60392572352,P,CE,0,111117,2097152,16735,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [33], '6': [], '7': []}",8,CE.SCRUB,DDR4,C
0,1,32,5,0,0,0,,1707156272,A,,P,275356844352,P,CE,0,111113,8388608,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [59], '6': [], '7': []}",14,CE.SCRUB,DDR4,C
0,1,32,5,0,0,0,3000.0,1712051068,A,4000.0,P,275356844352,P,CE,0,111117,8388608,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [59], '6': [], '7': []}",14,CE.SCRUB,DDR4,C
0,1,32,5,0,0,0,3000.0,1712979391,A,4000.0,P,275356844352,P,CE,0,111117,8388608,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [59], '6': [], '7': []}",14,CE.SCRUB,DDR4,C
0,1,32,5,0,0,0,3000.0,1713148177,A,4000.0,P,275356844352,P,CE,0,111117,8388608,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [59], '6': [], '7': []}",14,CE.SCRUB,DDR4,C
0,1,32,5,0,0,0,3000.0,1713232571,A,4000.0,P,275356844352,P,CE,0,111117,8388608,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [59], '6': [], '7': []}",14,CE.SCRUB,DDR4,C
0,1,32,5,0,0,0,3000.0,1713316964,A,4000.0,P,275356844352,P,CE,0,111117,8388608,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [59], '6': [], '7': []}",14,CE.SCRUB,DDR4,C
0,1,32,5,0,0,0,3000.0,1713401357,A,4000.0,P,275356844352,P,CE,0,111117,8388608,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [59], '6': [], '7': []}",14,CE.SCRUB,DDR4,C
0,1,32,5,0,0,0,3000.0,1713485750,A,4000.0,P,275356844352,P,CE,0,111117,8388608,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [59], '6': [], '7': []}",14,CE.SCRUB,DDR4,C
0,1,32,5,0,0,0,3000.0,1713738929,A,4000.0,P,275356844352,P,CE,0,111117,8388608,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [59], '6': [], '7': []}",14,CE.SCRUB,DDR4,C
0,1,32,5,328,0,0,3000.0,1713823322,A,4000.0,P,275356875200,P,CE,0,111117,524288,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [59], '5': [], '6': [], '7': []}",14,CE.SCRUB,DDR4,C
0,1,32,5,8,0,0,,1707578237,A,,P,275356844480,P,CE,0,111117,2147483648,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': [], '7': [59]}",14,CE.SCRUB,DDR4,C
0,1,32,5,8,0,0,3000.0,1713823322,A,4000.0,P,275356844480,P,CE,0,111117,2147483648,87850,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': [], '7': [59]}",14,CE.SCRUB,DDR4,C
